danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.65,0.542,-11.762,0.065,0.0864,0.017,0.117,0.34,127.996,3u5X4i9slPJPDgSnFShmiG,170747
0.624,0.976,-5.355,0.0494,0.004,1.18e-05,0.376,0.514,142.008,6MjljecHzHelUDismyKkba,199120
0.657,0.89,-6.1,0.105,0.0125,0.00979,0.0959,0.413,115.099,34AMHq4j8ObJSdgZ5XrHFT,188609
0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,209493
0.677,0.824,-5.752,0.0449,0.0268,0.0164,0.363,0.696,122.223,2TdDRjNiF1HuRvnclprnce,187733
0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,6SKwQghsR8AISlxhcwyA9R,230192
0.832,0.711,-4.48,0.198,0.147,1.32e-06,0.239,0.368,104.037,70IIMYxTN9ZwtQMURX4mQQ,147692
0.698,0.693,-8.218,0.0329,0.0567,0.0161,0.129,0.608,121.859,1kmhdq0RfZFdfSLaTsiTVi,270000
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,6BaCraQ9xeLYg4Sb9TBT2X,223413
0.53,0.422,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964,2vwlzO0Qp8kfEtzTsCXfyE,221360
0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,217307
0.509,0.81,-5.951,0.0842,0.00372,0.0,0.69,0.36,123.055,6aC5XzyYTnxmkhAds56z2C,211970
0.732,0.899,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,1uXbwHHfgsXcUKfSZw5ZJ0,236093
0.576,0.782,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153,2K9OuOMhtNGtbbqQhALv8i,224031
0.641,0.706,-11.807,0.0333,0.0317,0.000805,0.206,0.404,125.974,2dIGFrv4mljwdyrszh4pjv,188948
0.59,0.749,-6.246,0.0345,0.333,2.55e-05,0.0986,0.486,117.982,3VVuTYI50T7t0zznR91LNG,208467
0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560
0.653,0.897,-3.519,0.0319,0.000219,0.0136,0.112,0.043,128.026,5B3UK9FclS6qTVcrYk9lRP,197674
0.789,0.716,-4.241,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493
0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,5rwdhliMmo0aAQ08vU0AOZ,189960
0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,62yJjFtgkhUrXktIoSjgP2,186813
0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,47Slg6LuqLaX0VodpSCvPt,220734
0.71,0.54,-10.135,0.159,0.233,0.00143,0.348,0.373,128.008,7pQ4aLqPhmY9YTZ2EmCq9n,236260
0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,5VAKwJzAJgpysx7FL9W6MJ,208133
0.726,0.931,-4.152,0.0469,0.0218,0.000275,0.143,0.796,126.976,4ycxTFeO4ZADJwJZaMGMYb,195105
0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533
0.555,0.662,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,0AS63m1wHv9n4VVRizK6Hc,208733
0.756,0.77,-3.502,0.0343,0.191,0.0,0.178,0.73,119.961,5BHtT1xpC44pGy1J7RKY4T,246467
0.546,0.787,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,79.979,6LoQHIo74tOzQ8EsLEkhgF,231987
0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,2BOqDYLOJBiMOXShCV1neZ,260285
0.56,0.825,-3.862,0.0379,0.323,0.0,0.161,0.268,94.931,4w1lzcaoZ1IC2K5TwjalRP,237493
0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,7fa9MBXhVfQ8P8Df9OEbD8,235545
0.66,0.55,-7.251,0.0649,0.229,0.0,0.0913,0.392,125.968,6UofkwvRPHUwq9iEG9VMEK,213338
0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,68jqcYs5XSkAxTfoa5JYXQ,192560
0.6,0.683,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,514rhnksEwHUh6LxXsQ4Y9,210240
0.607,0.74,-4.793,0.172,0.0829,0.0,0.105,0.219,108.05,54l9GJGQ1UCFKe2tzt1Vxt,189401
0.571,0.873,-3.382,0.0997,0.0807,0.0,0.361,0.613,139.691,75lo8VozcCLRG9WGG674iD,229467
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,5bcTCxgc7xVfSaMV3RuVke,223413
0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,0TVV2gFROJaB3kIZyCUvIY,227833
0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987
0.772,0.744,-5.803,0.0398,0.0547,0.0,0.0852,0.86,120.067,1NkwZ9TnIs8js6G0M6M7RU,202480
0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004,1SKPmfSYaPsETbRHaiA18G,237147
0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,094RugjgLW6CdPLOJctBZ3,169866
0.69,0.636,-6.028,0.0457,0.0203,0.0,0.147,0.8,96.0,5vL0yvddknhGj7IrBc6UTj,204285
0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,236133
0.699,0.76,-3.173,0.0677,0.00223,0.0,0.132,0.696,129.996,14iN3o8ptQ8cFVZTEmyQRV,179640
0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573
0.865,0.521,-6.932,0.0371,0.548,0.000115,0.0989,0.748,129.059,1qDrWA6lyx8cLECdZE7TV7,244885
0.709,0.737,-6.515,0.0359,0.0434,0.736,0.0951,0.707,125.073,0AJzNcYHsT92Iq32E4rqFS,180495
0.581,0.827,-4.566,0.141,0.0101,0.0,0.0522,0.549,174.013,5i66xrvSh1MjjyDd6zcwgj,275987
0.812,0.614,-5.063,0.0484,0.0595,1.62e-05,0.394,0.11,115.03,6RpzB5lxnqKwK1tHuLUVGZ,189228
0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213
0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238
0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,2TIlqbIneP0ZY1O0EzYLlc,182161
0.653,0.821,-8.318,0.0431,0.0265,0.00589,0.236,0.14,128.109,6kxXgUyPMsP43mbXAMVjWY,159287
0.793,0.645,-9.815,0.0443,0.531,0.00021,0.1,0.365,115.98,5maiCdBRKITzSbx4mdyy8r,184138
0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,229526
0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,1HNkqx9Ahdgi1Ixy2xkKkL,258987
0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,2YlZnw2ikdb837oKMKjBkW,225053
0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4hQ6UGyWQIGJmHSo0J88JW,207905
0.481,0.267,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693
0.84,0.83,-5.217,0.148,0.0313,0.0551,0.073,0.695,124.988,1RqAQdolASl7InSLH8dEbr,207845
0.661,0.943,-2.52,0.0392,0.0188,0.000231,0.272,0.71,128.16,3T7ZHIgO30bKeASQppPtM6,198281
0.655,0.899,-2.314,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,5IR4eSVnuXPu8pJtQuzC5I,175238
0.678,0.355,-10.102,0.0354,0.676,0.17,0.0912,0.158,80.982,7wch5iJo4JFtmrRfPVUBr1,183648
0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,5PsMbxhgWpJMsouEfDTX6r,233478
0.572,0.802,-5.286,0.0412,0.0125,0.000101,0.135,0.555,174.03,3oeBaOmuWeNPjCVpWPjUvg,193103
0.754,0.652,-4.924,0.0308,0.174,0.0,0.113,0.474,95.006,1FvOiE8MGWB8MUCAPvro3h,192013
0.418,0.42,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,5Nm9ERjJZ5oyfXZTECKmRt,172724
0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827
0.597,0.919,-2.954,0.0439,0.000145,0.0,0.282,0.729,113.991,4k80K0b6KZ2QjAYkXON7q6,255587
0.669,0.8,-5.609,0.117,0.358,0.0,0.241,0.179,105.052,6zTfkjNNQKcGfjJa5cKTkq,170310
0.672,0.628,-7.203,0.0856,0.192,0.587,0.333,0.159,60.045,6NWq3JOKCQ21Av7y2q5RFb,185005
0.604,0.851,-7.593,0.0405,0.00136,0.000228,0.167,0.144,127.97,2tmOwjRr3ZzEPtwIgCoM0s,214224
0.589,0.966,-4.106,0.0972,0.03,0.0,0.147,0.802,129.983,3tgZ9vmhuAY9wEoNUJskzV,204200
0.767,0.682,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975,0C4ejWmOTMv8vuYj85mf8m,243533
0.81,0.652,-10.595,0.186,0.0943,0.000502,0.105,0.607,160.114,0Mr2nNmm3OH8QAT5UGOLbA,218250
0.708,0.641,-4.271,0.0336,0.205,0.0,0.0925,0.253,113.082,0lupJBVy4UQrvI4Oy3PvI7,268120
0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,1dzQoRqT5ucxXVaAhTcT0J,241933
0.56,0.959,-2.433,0.102,0.000722,0.000221,0.209,0.669,163.983,45hOioMDJktr86iKDHC8gr,216600
0.776,0.592,-7.507,0.0765,0.191,0.464,0.138,0.43,123.017,0874CiZj1X2vZf7TtYTTPC,171707
0.677,0.879,-4.361,0.0426,0.0184,0.000162,0.0768,0.725,112.026,6x9tZAjVe9L20ofvvo9afH,170893
0.671,0.939,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,252307
0.775,0.68,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,0HFx7PLqzGxSfN59j3UHmR,207719
0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,4TVuirwgzxe9fWRBoWtPpq,227893
0.668,0.758,-9.36,0.0823,0.121,0.624,0.332,0.0594,114.957,3dXPYSI6qUKXKahgHbuN30,252429
0.814,0.788,-5.9,0.113,0.0285,0.00019,0.0691,0.46,123.01,5YA1SWSc20kAzL5Dc0P0Tw,240000
0.861,0.504,-7.707,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,5PUvinSo4MNqW7vmomGRS7,263053
0.701,0.942,-2.253,0.241,0.159,0.0,0.113,0.57,123.878,6dqpkvBfHtnBbGErSKnTHU,183871
0.624,0.657,-7.636,0.134,0.0419,0.0,0.22,0.452,104.894,6IEg7XD10iwIKV5lRsKqD6,121143
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,1QV6tiMFM6fSOKOGLMHYYg,237200
0.814,0.728,-5.44,0.0583,0.0242,0.0875,0.612,0.962,109.983,3DGxVxqfbHJArDbI3i5bXb,202364
0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,0U10zFw4GlBacOy9VDGfGL,215227
0.655,0.828,-4.256,0.0385,0.0756,0.000541,0.111,0.428,139.932,6EjeHiIgSP9XPA8eRGh3Kd,253714
0.808,0.364,-12.306,0.0753,0.0404,0.947,0.106,0.0484,105.036,3SR72eMiFDPIxMJc4587yN,267292
0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733
0.59,0.818,-7.688,0.0513,0.0213,0.000485,0.0809,0.171,120.288,1caTqvWIUlkpY122g17GIm,185000
0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,1XGmzt0PVuFgQYYnV2It7A,231173
0.73,0.769,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,228093
0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,1nInOsHbtotAmEOQhtvnzP,221947
0.758,0.686,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,0Oe49j06Bjrxs8PltuVeaW,230907
0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,2dOTkLZFbpNXrhc24CnTFd,245040
0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185
0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,2EBCVPNAG46nbgs6jXPGvv,210627
0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,3E7dfMvvCLUddWissuqMwr,202067
0.716,0.821,-3.435,0.0314,0.0558,0.0,0.0844,0.618,92.997,6cpk00i5TxCqSeqNi2HuIe,219547
0.707,0.861,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,2EZ2KXLqs9zdRVVMMz1IsH,199480
0.825,0.832,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,6nCDnzErqalOaIY3EJM8NK,220627
0.758,0.557,-4.568,0.034,0.0117,0.0,0.0418,0.781,126.986,2fQxE0jVrjNMT9oJAXtSJR,231840
0.926,0.916,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,6KM6693N1wVvz6tDviEF4F,199853
0.505,0.71,-3.015,0.0321,0.19,0.00025,0.269,0.428,89.938,5qaEfEh1AtSdrdrByCP7qR,177507
0.746,0.754,-6.684,0.0676,0.0152,0.0,0.0486,0.746,149.882,3zkWCteF82vJwv0hRLba76,206880
0.66,0.805,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008,7vS3Y0IKjde7Xg85LWIEdP,193920
0.689,0.836,-6.058,0.0559,0.187,0.0,0.162,0.749,127.411,1zneM1cLjM6w8BFmukl2Lr,223067
0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,0Mn3amMRMoabaoTf1Publ4,205746
0.884,0.765,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987,41Fflg7qHiVOD6dEPvsCzO,224573
0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,4Ub8UsjWuewQrPhuepfVpd,214148
0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,0ALV8l7nqbjwSZ2w9hS2CI,236213
0.545,0.783,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,1oew3nFNY3vMacJAsvry0S,193733
0.874,0.692,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,55h7vJchibLdUkxdlX3fK7,178560
0.583,0.61,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,2zFF6jG5hQArbzcXz3KUWk,214740
0.606,0.902,-5.41,0.0514,0.0188,0.0,0.0534,0.876,132.615,4nAsykHmK2N7clWhaxNKlg,202573
0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534
0.651,0.663,-5.569,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453
0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999,7cgu4JBW3hq1GwTM1ilkKQ,238427
0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,187973
0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,563SfWAHJs4FBZMkRN0IFN,223079
0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067,03UrZgTINDqvnUMbbIMhql,219493
0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4lhqb6JvbHId48OUJGwymk,255093
0.319,0.739,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,230227
0.612,0.921,-2.882,0.085,0.0183,0.0,0.0576,0.446,139.988,70eDxAyAraNTiD6lx2ZEnH,202173
0.393,0.858,-2.868,0.0729,0.00359,0.0,0.102,0.56,176.042,04aAxqtGp5pv12UXAg4pkq,228360
0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,3di5hcvxxciiqwMH1jarhY,242974
0.789,0.916,-3.262,0.249,0.0135,8.09e-06,0.077,0.658,127.956,1HOlb9rdNOmy9b1Fakicjo,183750
0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,2Zr5zgU9qEoOPvJbU0GScq,230613
0.501,0.519,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,23L5CiUhw2jV1OIMwthR3S,195707
0.651,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,4mVOwzuPKrMb4CDVe9Q4Hs,230733
0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,3xrn9i8zhNZsTtcoWgQEAd,188960
0.722,0.821,-3.856,0.165,0.073,0.0,0.631,0.721,127.944,2OsEJFTfzfjG4oC92cuP2c,210293
0.772,0.648,-6.222,0.0612,0.161,0.0,0.269,0.741,129.966,0x4KuMldlnPMniT86Cmyep,225560
0.613,0.857,-5.492,0.0366,0.0012,0.0,0.358,0.664,124.987,56ZrTFkANjeAMiS14njg4E,182000
0.702,0.705,-6.666,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,5a7NdkF09AfD0H607eiOkX,213445
0.534,0.87,-3.078,0.0425,0.000334,0.0,0.241,0.462,126.019,0JiY190vktuhSGN6aqJdrt,215160
0.648,0.931,-3.15,0.181,0.00937,0.0,0.752,0.744,153.649,2ygMBIctKIAfbEBcT9065L,213067
0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,0xmjwnQ3FNE6HuWCt2nHdZ,272533
0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,50kpGaPAhYJ3sGmk6vplg0,233720
0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,3ehrxAhYms24KLPG8FZe0W,250627
0.743,0.766,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.96,4kLLWz7srcuLKA7Et40PQR,289133
0.635,0.647,-5.864,0.0366,0.192,0.0,0.154,0.201,104.058,6LtPIXlIzPOTF8vTecYjRe,262693
0.72,0.763,-4.068,0.0523,0.406,0.0,0.18,0.742,101.965,5knuzwU65gJK7IF5yJsuaW,251088
0.803,0.631,-4.213,0.0444,0.102,7.39e-06,0.0858,0.659,104.999,1JsUAmsjNz6oGuRTFG93qH,216575
0.728,0.616,-4.238,0.0645,0.378,0.0,0.105,0.508,99.962,4Ce37cRWvM1vIGGynKcs22,181880
0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787
0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719
0.562,0.8,-5.404,0.112,0.0814,0.0,0.199,0.471,95.029,7qvxFz3JodM0A7xEM7k3YD,237733
0.592,0.788,-4.924,0.201,0.0599,2.54e-06,0.125,0.755,89.949,2ONIJ40u0Attbm3miIIpNO,224493
0.783,0.61,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047,5o3GnrcFtvkdf3zFznuSbA,214265
0.631,0.924,-5.589,0.146,0.0841,3.59e-06,0.084,0.755,100.045,213x4gsFDm04hSqIUkg88w,192280
0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693
0.926,0.808,-3.148,0.0599,0.000915,0.00327,0.0515,0.701,127.998,6lZs6TqQVWx98cdjkOkG9i,215625
0.536,0.768,-5.948,0.0347,0.00433,0.0,0.114,0.545,77.217,2Bs4jQEGMycglOfWPBqrVG,228133
0.694,0.712,-3.923,0.046,0.132,0.0,0.211,0.799,98.023,2kvgmr5CFhSvleQqTjB3eP,201122
0.213,0.0656,-24.81,0.0467,0.992,0.969,0.0699,0.0384,65.023,3U8Fx7zNTQrctytkj6Gqgd,150147
0.33,0.00357,-33.142,0.0339,0.995,0.953,0.0989,0.121,100.741,6MzbO6YS0M6tjwT93hjAl0,216213
0.368,0.00363,-36.759,0.035,0.993,0.922,0.137,0.085,69.363,1L4NadMj3Jj7YgGaikyhfr,254000
0.32,0.00501,-33.366,0.0455,0.993,0.919,0.0618,0.0383,68.947,3hCPh4oVVjaM8tv9sFH8cx,294960
0.701,0.341,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,5xbuJuQsTVheVZvX2AJVIv,151507
0.303,0.00958,-28.556,0.054,0.991,0.953,0.109,0.212,72.204,7elLKWtTEMCbOmYZ37ci9r,264845
0.364,0.00799,-33.09,0.0395,0.978,0.894,0.109,0.0674,101.226,1eqyKmkcp7b2s1PU9fEZRS,216093
0.33,0.00274,-37.342,0.0617,0.992,0.908,0.0668,0.188,61.088,4tKmydUDl8OIeb7fioEsnl,143532
0.447,0.449,-10.634,0.0376,0.934,0.961,0.0697,0.036,92.468,1BncfTJAWxrsxyT9culBrj,315427
0.392,0.0536,-23.399,0.0571,0.995,0.867,0.0808,0.0417,71.286,6YDgMoJ8ssOuKjQ6jiz4Kk,234467
0.499,0.351,-11.509,0.0448,0.951,9.94e-05,0.118,0.616,90.664,28XMNc5If5BmJWYDU42gkw,235947
0.261,0.0149,-27.528,0.0419,0.992,0.897,0.102,0.0382,75.296,2d6ml9Qkx8r4EjuUyrdpRV,286987
0.384,0.125,-22.4,0.0315,0.987,0.929,0.112,0.369,80.185,0vzSIBAqnN1HzvWrPbh6VF,120741
0.116,0.0011,-39.982,0.0544,0.988,0.227,0.0991,0.0387,70.332,2ZrF3UfwS50CKE8jQQVjWj,255960
0.238,0.0747,-24.201,0.0437,0.95,0.935,0.0978,0.126,117.686,0aDl3mGEr6eZcSwoJo91Np,271943
0.205,0.129,-18.197,0.0595,0.968,0.946,0.101,0.296,136.871,2gMCNoPiMjuVMmzQRlOXMV,170000
0.46,0.03,-22.209,0.0697,0.987,0.897,0.0975,0.0535,133.167,2vz6Zep5xyCIAZgIroYL1X,261309
0.461,0.0104,-31.073,0.0655,0.995,0.908,0.0895,0.106,71.494,1D5LT3ZUtwpXFpiv18M0R2,172107
0.191,0.0582,-25.398,0.0578,0.961,0.89,0.0941,0.0454,132.614,3weNRklVDqb4Rr5MhKBR3D,357707
0.23,0.0487,-27.675,0.0412,0.986,0.945,0.0679,0.101,134.839,0H2VhGUC3P3hvwz8rdGIpC,203656
0.334,0.00732,-30.908,0.0355,0.991,0.952,0.0968,0.0964,60.171,64LTn5fTsPR0QLy7bVYl9w,241987
0.463,0.155,-17.164,0.044,0.877,0.261,0.105,0.222,122.437,1qpKMLztFXlRFSlGhjj1dZ,301720
0.279,0.00461,-36.886,0.0439,0.989,0.982,0.0638,0.039,69.813,24cgBBhZD1cWekUqaYuqTB,181547
0.103,0.0931,-20.732,0.0405,0.968,0.871,0.149,0.0355,85.638,4zdyJk5NEGXiWIZ87zfRVQ,197200
0.267,0.0024,-42.261,0.0531,0.995,0.897,0.0942,0.267,71.428,0kckvKwPBjQuVLgwGnICAv,397773
0.391,0.0939,-25.725,0.0531,0.982,0.933,0.107,0.101,127.162,7i9cdG6l1lg0xAraTublsw,142638
0.191,0.0317,-35.616,0.0407,0.984,0.888,0.0974,0.142,135.974,1mlLOJXeUrwviYpUHYeZE8,150733
0.379,0.075,-20.328,0.0408,0.992,0.913,0.106,0.0353,68.232,0OrZXWjGgGUuoIoqnLvtJN,241187
0.457,0.0252,-35.116,0.0621,0.996,0.875,0.0975,0.168,74.137,5zIJsFst05gsrUdr9ghEpG,138840
0.313,0.082,-21.063,0.0334,0.935,0.849,0.335,0.18,92.554,16i2ij3Q3tqSpZjHXbTDXW,303173
0.331,0.00922,-30.88,0.041,0.993,0.953,0.102,0.0713,132.883,503fwzlbWHx5g0CqlU9Giu,242587
0.0769,0.0846,-25.997,0.045,0.922,0.929,0.113,0.0586,176.329,0DqFXzLtKkj9JO421NJpl1,363253
0.126,0.204,-16.095,0.0373,0.924,0.918,0.115,0.053,73.59,1TQ2UYCN7nhfj3cfcFC76V,183000
0.0746,0.0327,-27.191,0.0412,0.959,0.886,0.087,0.0504,75.083,7lY6qt63y0Ag5lpHMVglLo,403333
0.137,0.0326,-29.102,0.0379,0.928,0.916,0.162,0.0755,82.805,7F0TGSmNn87tqm4tB81m4U,315933
0.42,0.0876,-28.052,0.0425,0.995,0.9,0.102,0.278,82.496,5xVcnhVL0AwcOgbpuxTu6W,266213
0.393,0.0152,-30.793,0.0437,0.995,0.906,0.075,0.164,75.084,1hX3yoGAJypm6dMMWLoyKo,161293
0.425,0.00472,-37.89,0.0479,0.996,0.953,0.0985,0.484,81.93,4nd6FMCfNFWkbi2dnsf5I3,190560
0.0869,0.0587,-22.846,0.0397,0.929,0.762,0.113,0.0372,86.027,3NrOSg735np3PW8OEvt5F8,225133
0.456,0.456,-16.055,0.0535,0.973,0.353,0.186,0.974,144.489,4XJXYvjW0CB2MLMk8l7Vdi,210680
0.07,0.0724,-25.949,0.0404,0.946,0.896,0.286,0.0369,75.518,0H3JiNc4CGnFVwMqWvACmO,327600
0.217,0.159,-19.013,0.0459,0.961,0.943,0.101,0.0395,104.533,1BpKbG3NkHgK5AypMtdUv9,317781
0.326,0.0436,-30.607,0.0407,0.995,0.908,0.0997,0.458,70.121,7zv2BCCUu8bwd9fo9BA8IK,248293
0.274,0.167,-15.996,0.0431,0.634,0.939,0.104,0.0408,113.631,7cp3lHAPGcUbb7tJP0kuxl,334553
0.318,0.0633,-23.869,0.0507,0.992,0.871,0.0831,0.0384,129.462,5Xz4HKIh38rbF28cjV4OpG,199133
0.235,0.365,-13.863,0.0356,0.927,0.907,0.17,0.126,91.187,63ZSow0dnUhOr175IbNZa2,183667
0.149,0.101,-19.935,0.0342,0.984,0.917,0.184,0.0486,79.567,4Lpe7VxL34rcMnpfOwoqOI,202000
0.0958,0.322,-13.753,0.0458,0.159,0.855,0.105,0.0332,87.339,58vWVeAtv2LKwlYyRLPWV5,374400
0.377,0.0105,-32.994,0.0426,0.994,0.895,0.0638,0.0996,76.055,3vSOD8Ng5m8eLH4EhoJcTL,143806
0.277,0.0148,-33.992,0.035,0.994,0.917,0.103,0.153,138.564,4sh6V9AnglIBepfD5mTyqn,309600
0.0863,0.201,-14.365,0.0355,0.915,0.943,0.113,0.0398,74.351,02xd7yuAEiLOF7rt4zlPep,285251
0.339,0.00572,-32.309,0.0378,0.986,0.923,0.103,0.0616,72.7,48i1p3R9l9f7zjcHPJysZZ,198650
0.161,0.0321,-22.425,0.0556,0.976,0.7,0.0963,0.138,178.018,7q2DehTTvivpurQfe41iCy,206520
0.221,0.0612,-21.344,0.0392,0.97,0.491,0.0661,0.0692,104.181,2buQqAGeQDkkUySsKyoDQJ,329653
